ID,Type,Area,X [m],Y [m],DepthRef [m],Z [m],Q/P [m^2/s],Koriginal [m/s],Krevised [m/s],LowerBoundFlag,,lnK
181009B,HPT09,Source,168.03105,57.477018,5.409328558,8.690671442,2.91E-05,0.000252035,0.000186029,0,,-3.730419486
181009B,HPT09,Source,168.03105,57.477018,5.424567815,8.675432185,2.88E-05,0.000246479,0.000187511,0,,-3.726973533
181009B,HPT09,Source,168.03105,57.477018,5.439807071,8.660192929,2.22E-05,0.000139458,0.000189218,0,,-3.723036828
181009B,HPT09,Source,168.03105,57.477018,5.455046327,8.644953673,4.57E-05,0.00066612,0.000260063,0,,-3.584921715
181009B,HPT09,Source,168.03105,57.477018,5.470285584,8.629714416,3.35E-05,0.000339193,0.000250689,0,,-3.60086523
181009B,HPT09,Source,168.03105,57.477018,5.48552484,8.61447516,2.97E-05,0.000263213,0.00023804,0,,-3.623349828
181009B,HPT09,Source,168.03105,57.477018,5.500764096,8.599235904,3.00E-05,0.000268604,0.000247929,0,,-3.605672739
181009B,HPT09,Source,168.03105,57.477018,5.516003353,8.583996647,4.23E-05,0.000563921,0.000286311,0,,-3.543162259
181009B,HPT09,Source,168.03105,57.477018,5.531242609,8.568757391,3.36E-05,0.000342967,0.000266613,0,,-3.574118509
181009B,HPT09,Source,168.03105,57.477018,5.546481865,8.553518135,3.19E-05,0.000306129,0.00025118,0,,-3.600014968
181009B,HPT09,Source,168.03105,57.477018,5.561721122,8.538278878,3.21E-05,0.000309517,0.000246433,0,,-3.608301915
181009B,HPT09,Source,168.03105,57.477018,5.576960378,8.523039622,3.54E-05,0.000383076,0.000247794,0,,-3.605909169
181009B,HPT09,Source,168.03105,57.477018,5.592199634,8.507800366,3.47E-05,0.000367949,0.000228643,0,,-3.640841342
181009B,HPT09,Source,168.03105,57.477018,5.607438891,8.492561109,2.59E-05,0.000196088,0.000189549,0,,-3.722278419
181009B,HPT09,Source,168.03105,57.477018,5.622678147,8.477321853,2.51E-05,0.000182481,0.000178695,0,,-3.747887766
181009B,HPT09,Source,168.03105,57.477018,5.65315666,8.44684334,3.79E-05,0.000444297,0.000208402,0,,-3.681098052
181009B,HPT09,Source,168.03105,57.477018,5.668395916,8.431604084,1.91E-05,0.000101035,0.000174191,0,,-3.758973958
181009B,HPT09,Source,168.03105,57.477018,5.683635172,8.416364828,4.47E-05,0.000634525,0.000225312,0,,-3.647216568
181009B,HPT09,Source,168.03105,57.477018,5.698874429,8.401125571,2.29E-05,0.000149353,0.000194418,0,,-3.71126267
181009B,HPT09,Source,168.03105,57.477018,5.714113685,8.385886315,3.96E-05,0.000486874,0.000223492,0,,-3.65073887
181009B,HPT09,Source,168.03105,57.477018,5.729352941,8.370647059,2.53E-05,0.000185498,0.000196483,0,,-3.706675912
181009B,HPT09,Source,168.03105,57.477018,5.744592198,8.355407802,3.17E-05,0.000302134,0.000206206,0,,-3.685698099
181009B,HPT09,Source,168.03105,57.477018,5.759831454,8.340168546,2.54E-05,0.00018664,0.000204443,0,,-3.689428298
181009B,HPT09,Source,168.03105,57.477018,5.77507071,8.32492929,3.77E-05,0.000440021,0.000246302,0,,-3.608531613
181009B,HPT09,Source,168.03105,57.477018,5.790309966,8.309690034,3.81E-05,0.000450034,0.000252131,0,,-3.598373378
181009B,HPT09,Source,168.03105,57.477018,5.805549223,8.294450777,2.90E-05,0.000248898,0.000219394,0,,-3.65877601
181009B,HPT09,Source,168.03105,57.477018,5.820788479,8.279211521,3.92E-05,0.000478424,0.000206611,0,,-3.684846491
181009B,HPT09,Source,168.03105,57.477018,5.836027735,8.263972265,1.84E-05,9.36E-05,0.000144083,0,,-3.841385939
181009B,HPT09,Source,168.03105,57.477018,5.851266992,8.248733008,2.53E-05,0.000186147,0.000146492,0,,-3.834186422
181009B,HPT09,Source,168.03105,57.477018,5.866506248,8.233493752,2.53E-05,0.000186111,0.000151925,0,,-3.818371545
181009B,HPT09,Source,168.03105,57.477018,5.896984761,8.203015239,2.43E-05,0.000170449,0.000176823,0,,-3.752462407
181009B,HPT09,Source,168.03105,57.477018,5.912224017,8.187775983,3.37E-05,0.000345512,0.000225337,0,,-3.647167058
181009B,HPT09,Source,168.03105,57.477018,5.927463273,8.172536727,6.30E-05,0.001328348,0.000264736,0,,-3.577186235
181009B,HPT09,Source,168.03105,57.477018,5.94270253,8.15729747,1.73E-05,8.21E-05,0.000152522,0,,-3.816666896
181009B,HPT09,Source,168.03105,57.477018,5.957941786,8.142058214,2.07E-05,0.000120154,0.000141524,0,,-3.849169973
181009B,HPT09,Source,168.03105,57.477018,5.973181042,8.126818958,3.72E-05,0.000427358,0.000166024,0,,-3.779830082
181009B,HPT09,Source,168.03105,57.477018,5.988420299,8.111579701,1.84E-05,9.31E-05,0.000136411,0,,-3.86515188
181009B,HPT09,Source,168.03105,57.477018,6.003659555,8.096340445,3.07E-05,0.000281889,0.000159176,0,,-3.79812161
181009B,HPT09,Source,168.03105,57.477018,6.018898811,8.081101189,2.66E-05,0.000207561,0.000158752,0,,-3.799280394
181009B,HPT09,Source,168.03105,57.477018,6.034138068,8.065861932,3.14E-05,0.000296202,0.000159034,0,,-3.79851026
181009B,HPT09,Source,168.03105,57.477018,6.049377324,8.050622676,2.25E-05,0.000143868,0.000132562,0,,-3.877579911
181009B,HPT09,Source,168.03105,57.477018,6.06461658,8.03538342,2.28E-05,0.000148761,0.000122612,0,,-3.911467996
181009B,HPT09,Source,168.03105,57.477018,6.079855837,8.020144163,2.31E-05,0.000152505,0.00011862,0,,-3.925840625
181009B,HPT09,Source,168.03105,57.477018,6.095095093,8.004904907,2.34E-05,0.000156366,0.0001164,0,,-3.934047922
181009B,HPT09,Source,168.03105,57.477018,6.110334349,7.989665651,2.24E-05,0.000142183,0.000113185,0,,-3.946212293
181009B,HPT09,Source,168.03105,57.477018,6.125573606,7.974426394,2.14E-05,0.000129777,0.000113031,0,,-3.946800632
181009B,HPT09,Source,168.03105,57.477018,6.140812862,7.959187138,2.66E-05,0.000206779,0.000121611,0,,-3.915027387
181009B,HPT09,Source,168.03105,57.477018,6.156052118,7.943947882,3.20E-05,0.000307311,0.000114362,0,,-3.941719082
181009B,HPT09,Source,168.03105,57.477018,6.171291375,7.928708625,1.83E-05,9.23E-05,7.37E-05,0,,-4.132560976
181009B,HPT09,Source,168.03105,57.477018,6.186530631,7.913469369,1.19E-05,3.68E-05,4.89E-05,0,,-4.310535116
181009B,HPT09,Source,168.03105,57.477018,6.201769887,7.898230113,1.61E-05,7.02E-05,4.39E-05,0,,-4.357258731
181009B,HPT09,Source,168.03105,57.477018,6.217009144,7.882990856,1.16E-05,3.43E-05,3.57E-05,0,,-4.446999605
181009B,HPT09,Source,168.03105,57.477018,6.2322484,7.8677516,1.20E-05,3.72E-05,3.45E-05,0,,-4.461746075
181009B,HPT09,Source,168.03105,57.477018,6.247487656,7.852512344,1.42E-05,5.30E-05,3.73E-05,0,,-4.428062195
181009B,HPT09,Source,168.03105,57.477018,6.262726913,7.837273087,1.47E-05,5.75E-05,3.89E-05,0,,-4.410020299
181009B,HPT09,Source,168.03105,57.477018,6.277966169,7.822033831,1.23E-05,3.95E-05,3.83E-05,0,,-4.416828733
181009B,HPT09,Source,168.03105,57.477018,6.293205425,7.806794575,1.70E-05,7.86E-05,4.31E-05,0,,-4.365426507
181009B,HPT09,Source,168.03105,57.477018,6.308444681,7.791555319,1.26E-05,4.16E-05,4.10E-05,0,,-4.387428734
181009B,HPT09,Source,168.03105,57.477018,6.323683938,7.776316062,1.53E-05,6.25E-05,4.50E-05,0,,-4.347192219
181009B,HPT09,Source,168.03105,57.477018,6.338923194,7.761076806,1.42E-05,5.38E-05,4.81E-05,0,,-4.317785923
181009B,HPT09,Source,168.03105,57.477018,6.35416245,7.74583755,2.01E-05,0.000113562,5.64E-05,0,,-4.248754554
181009B,HPT09,Source,168.03105,57.477018,6.369401707,7.730598293,1.54E-05,6.40E-05,5.29E-05,0,,-4.276347063
181009B,HPT09,Source,168.03105,57.477018,6.384640963,7.715359037,1.54E-05,6.34E-05,5.22E-05,0,,-4.282741963
181009B,HPT09,Source,168.03105,57.477018,6.399880219,7.700119781,2.66E-05,0.000206408,5.38E-05,0,,-4.269199227
181009B,HPT09,Source,168.03105,57.477018,6.415119476,7.684880524,1.31E-05,4.52E-05,3.15E-05,0,,-4.501174802
181009B,HPT09,Source,168.03105,57.477018,6.430358732,7.669641268,1.13E-05,3.26E-05,1.78E-05,0,,-4.750667862
181009B,HPT09,Source,168.03105,57.477018,6.445597988,7.654402012,4.81E-06,5.17E-06,8.43E-06,0,,-5.074294989
181009B,HPT09,Source,168.03105,57.477018,6.460837245,7.639162755,6.07E-06,8.56E-06,6.06E-06,0,,-5.217634317
181009B,HPT09,Source,168.03105,57.477018,6.476076501,7.623923499,4.99E-06,5.61E-06,4.24E-06,0,,-5.373003168
181009B,HPT09,Source,168.03105,57.477018,6.491315757,7.608684243,3.92E-06,3.33E-06,2.98E-06,0,,-5.525091793
181009B,HPT09,Source,168.03105,57.477018,6.506555014,7.593444986,3.46E-06,2.55E-06,2.32E-06,0,,-5.633797005
181009B,HPT09,Source,168.03105,57.477018,6.52179427,7.57820573,3.21E-06,2.17E-06,2.02E-06,0,,-5.694705069
181009B,HPT09,Source,168.03105,57.477018,6.537033526,7.562966474,3.17E-06,2.11E-06,1.98E-06,0,,-5.703115616
181009B,HPT09,Source,168.03105,57.477018,6.552272783,7.547727217,3.71E-06,2.95E-06,2.20E-06,0,,-5.657120356
181009B,HPT09,Source,168.03105,57.477018,6.567512039,7.532487961,4.45E-06,4.39E-06,2.46E-06,0,,-5.609726233
181009B,HPT09,Source,168.03105,57.477018,6.582751295,7.517248705,4.21E-06,3.88E-06,2.36E-06,0,,-5.627501906
181009B,HPT09,Source,168.03105,57.477018,6.597990552,7.502009448,3.60E-06,2.77E-06,2.03E-06,0,,-5.691736666
181009B,HPT09,Source,168.03105,57.477018,6.613229808,7.486770192,3.44E-06,2.51E-06,1.74E-06,0,,-5.758426926
181009B,HPT09,Source,168.03105,57.477018,6.628469064,7.471530936,3.22E-06,2.18E-06,1.45E-06,0,,-5.840031728
181009B,HPT09,Source,168.03105,57.477018,6.643708321,7.456291679,2.72E-06,1.51E-06,1.13E-06,0,,-5.946874685
181009B,HPT09,Source,168.03105,57.477018,6.658947577,7.441052423,2.33E-06,1.08E-06,8.89E-07,0,,-6.050983324
181009B,HPT09,Source,168.03105,57.477018,6.674186833,7.425813167,2.15E-06,9.11E-07,7.41E-07,0,,-6.130364972
181009B,HPT09,Source,168.03105,57.477018,6.68942609,7.41057391,2.11E-06,8.78E-07,6.50E-07,0,,-6.187244086
181009B,HPT09,Source,168.03105,57.477018,6.704665346,7.395334654,1.96E-06,7.46E-07,5.71E-07,0,,-6.243325401
181009B,HPT09,Source,168.03105,57.477018,6.719904602,7.380095398,1.90E-06,7.00E-07,5.12E-07,0,,-6.29054016
181009B,HPT09,Source,168.03105,57.477018,6.735143859,7.364856141,1.77E-06,6.02E-07,4.58E-07,0,,-6.339178102
181009B,HPT09,Source,168.03105,57.477018,6.750383115,7.349616885,1.66E-06,5.22E-07,4.17E-07,0,,-6.380111226
181009B,HPT09,Source,168.03105,57.477018,6.765622371,7.334377629,1.65E-06,5.17E-07,3.96E-07,0,,-6.402047006
181009B,HPT09,Source,168.03105,57.477018,6.780861628,7.319138372,1.67E-06,5.27E-07,3.85E-07,0,,-6.414416581
181009B,HPT09,Source,168.03105,57.477018,6.796100884,7.303899116,1.68E-06,5.35E-07,3.73E-07,0,,-6.428093817
181009B,HPT09,Source,168.03105,57.477018,6.81134014,7.28865986,1.57E-06,4.64E-07,3.52E-07,0,,-6.453662036
181009B,HPT09,Source,168.03105,57.477018,6.826579397,7.273420603,1.51E-06,4.26E-07,3.37E-07,0,,-6.472086111
181009B,HPT09,Source,168.03105,57.477018,6.841818653,7.258181347,1.53E-06,4.38E-07,3.36E-07,0,,-6.473238729
181009B,HPT09,Source,168.03105,57.477018,6.857057909,7.242942091,1.58E-06,4.70E-07,3.43E-07,0,,-6.464089881
181009B,HPT09,Source,168.03105,57.477018,6.872297165,7.227702835,1.64E-06,5.08E-07,3.50E-07,0,,-6.456345108
181009B,HPT09,Source,168.03105,57.477018,6.887536422,7.212463578,1.61E-06,4.90E-07,3.44E-07,0,,-6.463627357
181009B,HPT09,Source,168.03105,57.477018,6.902775678,7.197224322,1.54E-06,4.43E-07,3.30E-07,0,,-6.481325726
181009B,HPT09,Source,168.03105,57.477018,6.918014934,7.181985066,1.48E-06,4.08E-07,3.19E-07,0,,-6.495590128
181009B,HPT09,Source,168.03105,57.477018,6.933254191,7.166745809,1.51E-06,4.26E-07,3.20E-07,0,,-6.494969087
181009B,HPT09,Source,168.03105,57.477018,6.948493447,7.151506553,1.56E-06,4.54E-07,3.24E-07,0,,-6.488937606
181009B,HPT09,Source,168.03105,57.477018,6.963732703,7.136267297,1.49E-06,4.16E-07,3.24E-07,0,,-6.489170822
181009B,HPT09,Source,168.03105,57.477018,6.97897196,7.12102804,1.58E-06,4.72E-07,3.35E-07,0,,-6.475592605
181009B,HPT09,Source,168.03105,57.477018,6.994211216,7.105788784,1.50E-06,4.18E-07,3.39E-07,0,,-6.470148289
181009B,HPT09,Source,168.03105,57.477018,7.009450472,7.090549528,1.59E-06,4.77E-07,3.61E-07,0,,-6.441930439
181009B,HPT09,Source,168.03105,57.477018,7.024689729,7.075310271,1.75E-06,5.85E-07,3.92E-07,0,,-6.40679341
181009B,HPT09,Source,168.03105,57.477018,7.039928985,7.060071015,1.66E-06,5.20E-07,4.04E-07,0,,-6.39308447
181009B,HPT09,Source,168.03105,57.477018,7.055168241,7.044831759,1.77E-06,6.01E-07,4.30E-07,0,,-6.366384914
181009B,HPT09,Source,168.03105,57.477018,7.070407498,7.029592502,1.79E-06,6.11E-07,4.51E-07,0,,-6.345954399
181009B,HPT09,Source,168.03105,57.477018,7.085646754,7.014353246,1.86E-06,6.68E-07,4.74E-07,0,,-6.324644872
181009B,HPT09,Source,168.03105,57.477018,7.10088601,6.99911399,1.89E-06,6.88E-07,4.88E-07,0,,-6.311839265
181009B,HPT09,Source,168.03105,57.477018,7.116125267,6.983874733,1.89E-06,6.93E-07,4.92E-07,0,,-6.307712164
181009B,HPT09,Source,168.03105,57.477018,7.131364523,6.968635477,1.99E-06,7.75E-07,4.88E-07,0,,-6.311702028
181009B,HPT09,Source,168.03105,57.477018,7.146603779,6.953396221,1.88E-06,6.81E-07,4.45E-07,0,,-6.351742676
181009B,HPT09,Source,168.03105,57.477018,7.161843036,6.938156964,1.62E-06,4.96E-07,3.81E-07,0,,-6.419153431
181009B,HPT09,Source,168.03105,57.477018,7.177082292,6.922917708,1.47E-06,4.01E-07,3.34E-07,0,,-6.476322654
181009B,HPT09,Source,168.03105,57.477018,7.192321548,6.907678452,1.49E-06,4.16E-07,3.13E-07,0,,-6.504411084
181009B,HPT09,Source,168.03105,57.477018,7.207560805,6.892439195,1.46E-06,3.96E-07,2.97E-07,0,,-6.527062147
181009B,HPT09,Source,168.03105,57.477018,7.222800061,6.877199939,1.38E-06,3.52E-07,2.85E-07,0,,-6.544401788
181009B,HPT09,Source,168.03105,57.477018,7.238039317,6.861960683,1.39E-06,3.55E-07,2.89E-07,0,,-6.538670838
181009B,HPT09,Source,168.03105,57.477018,7.253278574,6.846721426,1.59E-06,4.76E-07,3.10E-07,0,,-6.508976387
181009B,HPT09,Source,168.03105,57.477018,7.26851783,6.83148217,1.52E-06,4.33E-07,3.11E-07,0,,-6.507199254
181009B,HPT09,Source,168.03105,57.477018,7.283757086,6.816242914,1.58E-06,4.66E-07,3.09E-07,0,,-6.510398267
181009B,HPT09,Source,168.03105,57.477018,7.298996343,6.801003657,1.39E-06,3.57E-07,2.90E-07,0,,-6.537480003
181009B,HPT09,Source,168.03105,57.477018,7.314235599,6.785764401,1.43E-06,3.76E-07,2.88E-07,0,,-6.541015594
181009B,HPT09,Source,168.03105,57.477018,7.329474855,6.770525145,1.49E-06,4.13E-07,2.92E-07,0,,-6.534830806
181009B,HPT09,Source,168.03105,57.477018,7.344714112,6.755285888,1.57E-06,4.63E-07,2.90E-07,0,,-6.537632006
181009B,HPT09,Source,168.03105,57.477018,7.359953368,6.740046632,1.41E-06,3.69E-07,2.65E-07,0,,-6.57705943
181009B,HPT09,Source,168.03105,57.477018,7.375192624,6.724807376,1.29E-06,3.01E-07,2.39E-07,0,,-6.621666685
181009B,HPT09,Source,168.03105,57.477018,7.390431881,6.709568119,1.25E-06,2.84E-07,2.25E-07,0,,-6.648236387
181009B,HPT09,Source,168.03105,57.477018,7.405671137,6.694328863,1.26E-06,2.90E-07,2.20E-07,0,,-6.656880585
181009B,HPT09,Source,168.03105,57.477018,7.420910393,6.679089607,1.27E-06,2.93E-07,2.20E-07,0,,-6.657089915
181009B,HPT09,Source,168.03105,57.477018,7.436149649,6.663850351,1.30E-06,3.10E-07,2.23E-07,0,,-6.65178935
181009B,HPT09,Source,168.03105,57.477018,7.451388906,6.648611094,1.28E-06,2.97E-07,2.23E-07,0,,-6.650808713
181009B,HPT09,Source,168.03105,57.477018,7.466628162,6.633371838,1.34E-06,3.29E-07,2.27E-07,0,,-6.643501275
181009B,HPT09,Source,168.03105,57.477018,7.481867418,6.618132582,1.28E-06,2.97E-07,2.24E-07,0,,-6.650250211
181009B,HPT09,Source,168.03105,57.477018,7.497106675,6.602893325,1.30E-06,3.06E-07,2.23E-07,0,,-6.650961585
181009B,HPT09,Source,168.03105,57.477018,7.512345931,6.587654069,1.29E-06,3.05E-07,2.23E-07,0,,-6.652621024
181009B,HPT09,Source,168.03105,57.477018,7.527585187,6.572414813,1.34E-06,3.30E-07,2.21E-07,0,,-6.655021804
181009B,HPT09,Source,168.03105,57.477018,7.542824444,6.557175556,1.18E-06,2.51E-07,2.10E-07,0,,-6.678224421
181009B,HPT09,Source,168.03105,57.477018,7.5580637,6.5419363,1.28E-06,2.97E-07,2.13E-07,0,,-6.671111112
181009B,HPT09,Source,168.03105,57.477018,7.573302956,6.526697044,1.31E-06,3.15E-07,2.14E-07,0,,-6.669052122
181009B,HPT09,Source,168.03105,57.477018,7.588542213,6.511457787,1.28E-06,3.00E-07,2.07E-07,0,,-6.684066551
181009B,HPT09,Source,168.03105,57.477018,7.603781469,6.496218531,1.12E-06,2.22E-07,1.94E-07,0,,-6.713040507
181009B,HPT09,Source,168.03105,57.477018,7.619020725,6.480979275,1.17E-06,2.43E-07,1.99E-07,0,,-6.701579476
181009B,HPT09,Source,168.03105,57.477018,7.634259982,6.465740018,1.15E-06,2.36E-07,2.16E-07,0,,-6.664868129
181009B,HPT09,Source,168.03105,57.477018,7.649499238,6.450500762,1.44E-06,3.82E-07,2.65E-07,0,,-6.576867038
181009B,HPT09,Source,168.03105,57.477018,7.664738494,6.435261506,1.51E-06,4.27E-07,3.15E-07,0,,-6.501643325
181009B,HPT09,Source,168.03105,57.477018,7.679977751,6.420022249,1.71E-06,5.58E-07,3.75E-07,0,,-6.425461993
181009B,HPT09,Source,168.03105,57.477018,7.695217007,6.404782993,1.94E-06,7.29E-07,4.27E-07,0,,-6.369786309
181009B,HPT09,Source,168.03105,57.477018,7.710456263,6.389543737,1.94E-06,7.35E-07,4.30E-07,0,,-6.366796625
181009B,HPT09,Source,168.03105,57.477018,7.72569552,6.37430448,1.70E-06,5.52E-07,3.83E-07,0,,-6.416707919
181009B,HPT09,Source,168.03105,57.477018,7.740934776,6.359065224,1.66E-06,5.22E-07,3.31E-07,0,,-6.479846953
181009B,HPT09,Source,168.03105,57.477018,7.756174032,6.343825968,1.43E-06,3.77E-07,2.65E-07,0,,-6.576613844
181009B,HPT09,Source,168.03105,57.477018,7.771413289,6.328586711,1.24E-06,2.78E-07,2.07E-07,0,,-6.683461144
181009B,HPT09,Source,168.03105,57.477018,7.786652545,6.313347455,1.03E-06,1.86E-07,1.64E-07,0,,-6.786160497
181009B,HPT09,Source,168.03105,57.477018,7.801891801,6.298108199,1.02E-06,1.81E-07,1.43E-07,0,,-6.846092702
181009B,HPT09,Source,168.03105,57.477018,7.817131058,6.282868942,9.69E-07,1.64E-07,1.29E-07,0,,-6.889018803
181009B,HPT09,Source,168.03105,57.477018,7.832370314,6.267629686,9.46E-07,1.55E-07,1.22E-07,0,,-6.914224386
181009B,HPT09,Source,168.03105,57.477018,7.84760957,6.25239043,9.70E-07,1.64E-07,1.19E-07,0,,-6.922738295
181009B,HPT09,Source,168.03105,57.477018,7.862848827,6.237151173,9.55E-07,1.59E-07,1.17E-07,0,,-6.931795072
181009B,HPT09,Source,168.03105,57.477018,7.878088083,6.221911917,9.80E-07,1.68E-07,1.15E-07,0,,-6.938569197
181009B,HPT09,Source,168.03105,57.477018,7.893327339,6.206672661,9.13E-07,1.44E-07,1.10E-07,0,,-6.959407081
181009B,HPT09,Source,168.03105,57.477018,7.908566596,6.191433404,9.37E-07,1.52E-07,1.07E-07,0,,-6.96976457
181009B,HPT09,Source,168.03105,57.477018,7.923805852,6.176194148,9.04E-07,1.41E-07,1.03E-07,0,,-6.988148255
181009B,HPT09,Source,168.03105,57.477018,7.939045108,6.160954892,8.94E-07,1.37E-07,9.85E-08,0,,-7.006654412
181009B,HPT09,Source,168.03105,57.477018,7.954284365,6.145715635,8.63E-07,1.27E-07,9.35E-08,0,,-7.029162157
181009B,HPT09,Source,168.03105,57.477018,7.969523621,6.130476379,8.49E-07,1.23E-07,8.91E-08,0,,-7.050049551
181009B,HPT09,Source,168.03105,57.477018,7.984762877,6.115237123,8.66E-07,1.28E-07,8.46E-08,0,,-7.072692362
181009B,HPT09,Source,168.03105,57.477018,8.000002133,6.099997867,8.13E-07,1.12E-07,7.61E-08,0,,-7.118875237
181009B,HPT09,Source,168.03105,57.477018,8.01524139,6.08475861,6.43E-07,6.76E-08,6.59E-08,0,,-7.181400614
181009B,HPT09,Source,168.03105,57.477018,8.030480646,6.069519354,6.44E-07,6.78E-08,6.66E-08,0,,-7.176579511
181009B,HPT09,Source,168.03105,57.477018,8.045719902,6.054280098,8.14E-07,1.12E-07,7.90E-08,0,,-7.102625241
181009B,HPT09,Source,168.03105,57.477018,8.060959159,6.039040841,8.93E-07,1.37E-07,9.19E-08,0,,-7.036750585
181009B,HPT09,Source,168.03105,57.477018,8.076198415,6.023801585,9.36E-07,1.52E-07,1.02E-07,0,,-6.990377054
181009B,HPT09,Source,168.03105,57.477018,8.091437671,6.008562329,9.26E-07,1.48E-07,1.09E-07,0,,-6.962460171
181009B,HPT09,Source,168.03105,57.477018,8.106676928,5.993323072,1.01E-06,1.79E-07,1.17E-07,0,,-6.9330276
181009B,HPT09,Source,168.03105,57.477018,8.121916184,5.978083816,9.65E-07,1.62E-07,1.17E-07,0,,-6.930386655
181009B,HPT09,Source,168.03105,57.477018,8.13715544,5.96284456,9.73E-07,1.65E-07,1.18E-07,0,,-6.929610136
181009B,HPT09,Source,168.03105,57.477018,8.152394697,5.947605303,9.61E-07,1.61E-07,1.16E-07,0,,-6.934665324
181009B,HPT09,Source,168.03105,57.477018,8.167633953,5.932366047,9.46E-07,1.55E-07,1.14E-07,0,,-6.941773422
181009B,HPT09,Source,168.03105,57.477018,8.182873209,5.917126791,9.34E-07,1.51E-07,1.13E-07,0,,-6.946753042
181009B,HPT09,Source,168.03105,57.477018,8.198112466,5.901887534,9.34E-07,1.51E-07,1.13E-07,0,,-6.94630485
181009B,HPT09,Source,168.03105,57.477018,8.213351722,5.886648278,9.69E-07,1.64E-07,1.15E-07,0,,-6.939908561
181009B,HPT09,Source,168.03105,57.477018,8.228590978,5.871409022,9.54E-07,1.58E-07,1.14E-07,0,,-6.942819203
181009B,HPT09,Source,168.03105,57.477018,8.243830235,5.856169765,9.61E-07,1.61E-07,1.13E-07,0,,-6.94854885
181009B,HPT09,Source,168.03105,57.477018,8.259069491,5.840930509,9.50E-07,1.57E-07,1.09E-07,0,,-6.963970213
181009B,HPT09,Source,168.03105,57.477018,8.274308747,5.825691253,8.40E-07,1.20E-07,1.02E-07,0,,-6.991125344
181009B,HPT09,Source,168.03105,57.477018,8.289548004,5.810451996,8.22E-07,1.15E-07,1.04E-07,0,,-6.983476115
181009B,HPT09,Source,168.03105,57.477018,8.30478726,5.79521274,9.86E-07,1.70E-07,1.19E-07,0,,-6.92590517
181009B,HPT09,Source,168.03105,57.477018,8.320026516,5.779973484,1.01E-06,1.79E-07,1.32E-07,0,,-6.87870344
181009B,HPT09,Source,168.03105,57.477018,8.335265773,5.764734227,1.03E-06,1.85E-07,1.48E-07,0,,-6.828451225
181009B,HPT09,Source,168.03105,57.477018,8.350505029,5.749494971,1.15E-06,2.38E-07,1.75E-07,0,,-6.756575489
181009B,HPT09,Source,168.03105,57.477018,8.365744285,5.734255715,1.29E-06,3.01E-07,2.07E-07,0,,-6.683003832
181009B,HPT09,Source,168.03105,57.477018,8.380983542,5.719016458,1.34E-06,3.29E-07,2.38E-07,0,,-6.623194533
181009B,HPT09,Source,168.03105,57.477018,8.396222798,5.703777202,1.50E-06,4.19E-07,2.71E-07,0,,-6.56649652
181009B,HPT09,Source,168.03105,57.477018,8.411462054,5.688537946,1.55E-06,4.52E-07,2.89E-07,0,,-6.538450651
